name,response
Windows Service Creation on Remote Endpoint,
Firewall Allowed Program Enable,"SEARCH process-creation events from sources: Sysmon Event ID 1, Windows Security 4688, CrowdStrike Process telemetry within the analysis interval |
PARSE each event to extract: timestamp, host, user and user_id, process_name, process_path, process_id, process_guid, command-line/arguments text, process_hash, process_integrity_level, original_file_name, action (if present), parent_process_name, parent_process_path, parent_process_id, parent_process_guid, parent_process (full command), parent_process_exec (binary path), vendor_product |
FILTER to retain only events where the command-line/arguments text contains all of the following terms (case-insensitive, substring match): ""firewall"", ""allow"", ""add"", ""enable"" |
GROUP events by the following attributes to form distinct activity tuples: action, host, original_file_name, parent_process (full command), parent_process_exec, parent_process_guid, parent_process_id, parent_process_name, parent_process_path, process (full command), process_exec (binary path), process_guid, process_hash, process_id, process_integrity_level, process_name, process_path, user, user_id, vendor_product |
COMPUTE for each group: event_count, earliest timestamp as firstTime, latest timestamp as lastTime |
FORMAT firstTime and lastTime as human-readable timestamps |
APPLY optional environment-specific allowlist to exclude known benign administrative tools, accounts, or hosts (if defined) |
OUTPUT the grouped attributes along with event_count, firstTime, and lastTime"
Check Elevated CMD using whoami,"SEARCH process execution events from endpoint and Windows process-creation telemetry (e.g., Sysmon ProcessCreate, Windows Security 4688, EDR process events) |
FILTER event_type equals process_creation or process_start |
FILTER process.command_line contains ""whoami"" (case-insensitive) |
FILTER process.command_line contains ""/group"" (case-insensitive) |
FILTER process.command_line contains ""find"" (case-insensitive) |
FILTER process.command_line contains ""12288"" (case-insensitive) |
GROUP BY
- outcome/action (if available),
- host/device,
- process.original_file_name (if available),
- parent_process.command_line,
- parent_process.executable,
- parent_process.guid,
- parent_process.id,
- parent_process.name,
- parent_process.path,
- process.command_line,
- process.executable,
- process.guid,
- process.hash,
- process.id,
- process.integrity_level,
- process.name,
- process.path,
- user.account,
- user.id,
- product/vendor
|
AGGREGATE per group: event_count = count(),"
Windows Command Shell DCRat ForkBomb Payload,
Windows Hunting System Account Targeting Lsass,"SEARCH process access telemetry from host-based monitoring corresponding to Sysmon ProcessAccess events (EventID equals 10)
| PARSE fields: CallTrace, EventID, GrantedAccess, Guid, Opcode, ProcessID, SecurityID, SourceImage, SourceProcessGUID, SourceProcessId, TargetImage, TargetProcessGUID, TargetProcessId, UserID, dest, granted_access, parent_process_exec, parent_process_guid, parent_process_id, parent_process_name, parent_process_path, process_exec, process_guid, process_id, process_name, process_path, signature, signature_id, user_id, vendor_product, event_time
| FILTER records where TargetImage ends with ""lsass.exe"" (case-insensitive match)
| GROUP records by: CallTrace, EventID, GrantedAccess, Guid, Opcode, ProcessID, SecurityID, SourceImage, SourceProcessGUID, SourceProcessId, TargetImage, TargetProcessGUID, TargetProcessId, UserID, dest, granted_access, parent_process_exec, parent_process_guid, parent_process_id, parent_process_name, parent_process_path, process_exec, process_guid, process_id, process_name, process_path, signature, signature_id, user_id, vendor_product
| COMPUTE for each group: count as event_count, min(event_time) as firstTime, max(event_time) as lastTime
| DERIVE firstTime_readable = convert_timestamp_to_readable(firstTime), lastTime_readable = convert_timestamp_to_readable(lastTime)
| APPLY environment-specific allowlist/suppression filters to exclude known benign sources or tools
| OUTPUT all group-by fields"
Remote WMI Command Attempt,
Linux Sudoers Tmp File Creation,"SEARCH filesystem activity events with fields: event_time, dest, file_path, file_name, action, user, process_id, process_guid, file_access_time, file_create_time, file_modify_time, file_hash, file_acl, file_size, vendor_product
| FILTER records where file_path contains ""sudoers.tmp"" OR file_name equals ""sudoers.tmp""
| GROUP records BY action, dest, file_access_time, file_create_time, file_hash, file_modify_time, file_name, file_path, file_acl, file_size, process_guid, process_id, user, vendor_product
| COMPUTE count = number_of_records_in_group, firstTime = minimum(event_time), lastTime = maximum(event_time)
| DERIVE firstTime_readable"
Creation of Shadow Copy with wmic and powershell,"SEARCH endpoint process creation telemetry from Sysmon Event ID 1, Windows Security 4688, and EDR process events, collecting at minimum: event_time, host/device, user, user_id, process.command_line, process.executable_path, process.executable_basename, process.original_file_name, process.id, process.guid, process.hash"
Wsmprovhost LOLBAS Execution Process Spawn,"SEARCH endpoint process-creation telemetry over the selected time range, selecting at minimum: event_time, action, dest (host), user, user_id, vendor_product, process_name, process_path, process_id, process_guid, process_hash, process (command line), process_exec (executable path), process_integrity_level, original_file_name, parent_process_name, parent_process_path, parent_process_id, parent_process_guid, parent_process, parent_process_exec
| FILTER events where action denotes a process start
| FILTER events where parent_process_name equals ""wsmprovhost.exe"" (case"
Windows Known Abused DLL Created,
Recon Using WMI Class,"SEARCH PowerShell Script Block Logging events | FILTER EventCode equals 4104 | FILTER ScriptBlockText contains either ""SELECT"" or ""Get-WmiObject"" | FILTER ScriptBlockText contains any of [""Win32_Bios"",""Win32_OperatingSystem"",""Win32_Processor"",""Win32_ComputerSystem"",""Win32_PnPEntity"",""Win32_ShadowCopy"",""Win32_DiskDrive"",""Win32_PhysicalMemory"",""Win32_BaseBoard"",""Win32_DisplayConfiguration""] | APPLY default placeholder values to missing fields among [dest, signature, signature_id, user_id, vendor_product, EventID, Guid, Opcode, Name, Path, ProcessID, ScriptBlockId, ScriptBlockText] | GROUP records by [dest, signature, signature_id, user_id, vendor_product, EventID, Guid, Opcode, Name, Path, ProcessID, ScriptBlockId, ScriptBlockText]; COMPUTE count of records as count, earliest event time as firstTime, latest event time as lastTime | DERIVE human-readable timestamps from firstTime and lastTime | APPLY environment-specific allowlist/suppression rules to reduce known benign results | OUTPUT grouped fields plus count, firstTime, lastTime, and their human-readable forms"
PowerShell Start-BitsTransfer,"SEARCH process-creation events from Endpoint/EDR data sources (e.g., Sysmon Event ID 1, Windows Security 4688, EDR process telemetry) within the requested time range | PARSE each record to extract: event_time, action, destination_host, original_file_name, process_command_line, process_executable, process_name, process_path, process_id, process_guid, process_hash, process_integrity_level, user, user_id, vendor_product, parent_process_name, parent_process_path, parent_process_id, parent_process_guid, parent_process_executable, parent_process_command_line | FILTER records where process_command_line contains ""start-bitstransfer"" (case-insensitive) | FILTER records where the process represents a PowerShell interpreter (e.g., process_executable or process_name indicates PowerShell, or process_command_line begins with/launches PowerShell) | GROUP records BY action, destination_host, original_file_name, parent_process_name, parent_process_path, parent_process_id, parent_process_guid, parent_process_executable, parent_process_command_line, process_command_line, process_executable, process_guid, process_hash, process_id, process_integrity_level, process_name, process_path, user, user_id, vendor_product | COMPUTE count = number of records in each group, firstTime = earliest(event_time), lastTime = latest(event_time) | DERIVE firstTime_readable and lastTime_readable as human-readable representations of firstTime and lastTime | APPLY environment-specific allowlists or suppression rules to exclude known benign/expected uses of Start-BitsTransfer (e.g"
Windows Anonymous Pipe Activity,"SEARCH Windows endpoint telemetry that records pipe creation/connection events (e.g., data sources equivalent to Windows Sysmon Event IDs 17 and 18) |
PARSE fields: host (dest), timestamp, EventCode, EventType, PipeName, ProcessGuid, ProcessId, Image (full executable path) |
FILTER events where EventCode is 17 or 18 |
FILTER events where EventType is ""CreatePipe"" or ""ConnectPipe"" |
FILTER events where PipeName contains the substring ""Anonymous Pipe"" |
FILTER events where Image path does NOT contain ""\Program Files\"" |
GROUP by host, EventCode, EventType, PipeName, ProcessGuid, ProcessId, Image; COMPUTE count of events, earliest timestamp as firstTime, latest timestamp as lastTime |
DERIVE human-readable versions of firstTime and lastTime |
APPLY optional environment-specific allowlist/suppression to remove known benign anonymous pipe activity (e.g., expected services, installers, or security tools) |
OUTPUT host, EventCode, EventType, PipeName, ProcessGuid, ProcessId, Image, firstTime, lastTime, count"
Linux Visudo Utility Execution,"SEARCH process execution events from Linux endpoint telemetry within the desired time range
| FILTER records where process_name equals 'visudo'
| GROUP BY action, host, original_file_name, parent_process_command_line, parent_process_executable, parent_process_guid, parent_process_id, parent_process_name, parent_process_path, process_command_line, process_executable, process_guid, process_hash, process_id, process_integrity_level, process_name, process_path, user, user_id, vendor_product
| COMPUTE event_count = count of records per group, first_seen_time = minimum event_time per group, last_seen_time = maximum event_time per group
| FORMAT first_seen_time and last_seen_time as human-readable timestamps
| APPLY optional environment-specific suppression to remove known benign or approved visudo executions (e.g., approved admin accounts or maintenance windows)
| OUTPUT action, host, original_file_name, parent_process_command_line, parent_process_executable, parent_process_guid, parent_process_id, parent_process_name, parent_process_path, process_command_line, process_executable, process_guid, process_hash, process_id, process_integrity_level, process_name, process_path, user, user_id, vendor_product, event_count, first_seen_time, last_seen_time"
Windows Archived Collected Data In TEMP Folder,"SEARCH filesystem activity events from Windows endpoints containing at least: event_time, file_name, file_path, action, dest (hostname), file_access_time, file"
Windows App Layer Protocol Qakbot NamedPipe,
Windows Impair Defenses Disable AV AutoStart via Registry,
Windows Apache Benchmark Binary,"SEARCH process creation events from the following data sources: Sysmon EventID 1, Windows Security Event ID "
Windows Multiple Accounts Deleted,"SEARCH Windows Security Event Log data
| FILTER records where EventCode equals 4726 and status equals ""success""
| DERIVE time_window as the 10-minute interval for each record based on event timestamp
| GROUP records by time_window, EventCode, signature, src_user, SubjectDomainName, TargetDomainName, Logon_ID
| COMPUTE total_deletions as count of records in group, unique_users as count of distinct user, deleted_users as list of distinct user, destinations as list of distinct dest
| FILTER groups where unique_users is greater than 5
| OUTPUT time_window, EventCode, signature, src_user, SubjectDomainName, TargetDomainName, Logon_ID, total_deletions, unique_users, deleted_users, destinations"
Suspicious SQLite3 LSQuarantine Behavior,"SEARCH process execution telemetry from endpoint/EDR logs
| FILTER events where process_name equals ""sqlite3""
| FILTER events where process (command_line) contains the substring ""LSQuarantine""
| GROUP records by action, dest, original_file_name, parent_process, parent_process_exec, parent_process_guid, parent_process_id, parent_process_name, parent_process_path, process, process_exec, process_guid, process_hash, process_id, process_integrity_level, process_name, process_path, user, user_id, vendor_product
| COMPUTE event_count = count of records per group, first_time = minimum event timestamp per group"
Linux Service File Created In Systemd Directory,
Detect HTML Help Renamed,
GetAdComputer with PowerShell Script Block,"SEARCH PowerShell Script Block Logging events where event code equals 4104
| FILTER records where ScriptBlockText contains the substring ""Get-AdComputer"" (case-insensitive)
| PARSE fields needed for analysis: timestamp, dest, signature, signature_id, user_id, vendor_product, EventID, Guid, Opcode, Name, Path, ProcessID, ScriptBlockId, ScriptBlockText
| HANDLE MISSING FIELDS by replacing nulls with empty values for the parsed fields
| GROUP records BY dest, signature, signature_id, user_id, vendor_product, EventID, Guid, Opcode, Name, Path, ProcessID, ScriptBlockId, ScriptBlockText
| COMPUTE event_count as the number of records in each group, firstTime as the earliest timestamp in each group, lastTime as the latest timestamp in each group
| FORMAT firstTime and lastTime as human-readable timestamps
| APPLY environment-specific allowlists or noise-reduction rules for known benign Get-AdComputer usage
| OUTPUT event_count, firstTime, lastTime, dest, signature, signature_id, user_id, vendor_product, EventID, Guid, Opcode, Name, Path, ProcessID, ScriptBlockId, ScriptBlockText"
Rundll32 Create Remote Thread To A Process,"SEARCH endpoint telemetry that records remote thread creation events (for example, CreateRemoteThread events such as Sysmon EventCode 8)
| FILTER event_code equals 8 (CreateRemoteThread)
| FILTER source_process.image_path ends with ""\rundll32.exe"" (case-insensitive)
| FILTER target_process.image_path ends with "".exe"" (case-insensitive)
| GROUP BY event_id, event_guid, host, user_sid, user_name, source_process.image_path, source_process.pid, source_process.guid, target_process.image_path, target_process.pid, target_process.guid, new_thread.id, start.address, start.function, start.module
| COMPUTE event_count = count(), first_seen = min(event_time), last_seen = max(event_time)
| DERIVE first_seen_readable and last_seen_readable from first_seen and last_seen
| APPLY environment-specific allowlist/suppression to remove known-benign rundll32 remote thread creations
| OUTPUT event_count, first_seen, last_seen, first_seen_readable, last_seen_readable, event_id, event_guid, host, user_sid, user_name, source_process.image_path, source_process.pid, source_process.guid, target_process.image_path, target_process.pid, target_process.guid, new_thread.id, start.address, start.function, start.module"
Windows Impair Defense Disable Web Evaluation,"SEARCH endpoint registry modification events
| FILTER registry.path contains ""\Windows\CurrentVersion\AppHost\EnableWebContentEvaluation""
| FILTER registry.value_data equals ""0x00000000""
| FILTER event.action indicates a registry value was set or written (e.g., SetValue/Write/Modify)
| GROUP BY action, host, process.guid, process.id, registry.hive, registry.path, registry.key_name, registry.value_name, registry.value_type, registry.value_data, status, user, product
| COMPUTE event_count = count(), first_seen = earliest(timestamp), last_seen = latest(timestamp)
| DERIVE first_seen_readable = to_readable_time(first_seen), last_seen_readable = to_readable_time(last_seen)
| OUTPUT first_seen_readable, last_seen_readable, event_count, action, host, process.guid, process.id, registry.hive, registry.path, registry.key_name, registry.value_name, registry.value_type, registry.value_data, status, user, product"
Detect Renamed WinRAR,"SEARCH process creation events from endpoint telemetry sources (e.g., Sysmon Event ID 1, Windows Security 4688, EDR process data such as CrowdStrike) |
PARSE fields: timestamp, host (destination), action, user, user_id, vendor_product, process_id, process_guid, process_name, process_path, process (full command line), process_exec (executable name), process_hash, process_integrity_level, original_file_name, parent_process, parent_process_id, parent_process_guid, parent_process_name, parent_process_path, parent_process_exec |
FILTER events where original_file_name equals ""WinRAR.exe"" |
FILTER events where process_name is not equal to ""rar.exe"" and not equal to ""winrar.exe"" (case-insensitive comparison) |
GROUP events by action, host, original_file_name, parent_process, parent_process_exec, parent_process_guid, parent_process_id, parent_process_name, parent_process_path, process, process_exec, process_guid, process_hash, process_id, process_integrity_level, process_name, process_path, user, user_id, vendor_product |
COMPUTE event_count = number of events per group, firstTime = earliest timestamp in group, lastTime = latest timestamp in group |
FORMAT firstTime and lastTime as human-readable timestamps |
APPLY optional environment-specific suppression filters to exclude known legitimate renamed WinRAR executions |
OUTPUT grouped records with event_count, firstTime, lastTime, and all grouping fields"
Windows System Discovery Using ldap Nslookup,"SEARCH endpoint process creation telemetry from Sysmon Event ID 1, Windows Security Event ID 4688, and EDR process data within the desired time range
| PARSE each event to extract at least: event_time, destination_host, action/disposition, process_name, original_file_name, command_line, process_executable_path, process_id, process_guid, process_hash, process_integrity_level, user, user_id, vendor_product, parent_process_name, parent_process_path, parent_process_id, parent_process_guid, parent_command_line
| FILTER events where process_name equals ""nslookup.exe"" OR original_file_name equals ""nslookup.exe""
| FILTER events where command_line contains the substring ""_ldap._tcp.dc._msdcs""
| GROUP records by: action/disposition, destination_host, original_file_name, parent_process_name, parent_process_path, parent_process_guid, parent_process_id, parent_command_line, command_line, process_executable_path, process_guid, process_hash, process_id, process_integrity_level, process_name, user, user_id, vendor_product
| COMPUTE for each group: event_count, first_seen_time = minimum(event_time), last_seen_time = maximum(event_time)
| FORMAT first_seen_time and last_seen_time into human-readable timestamps
| APPLY optional allowlist-based filtering to exclude known-administrative or expected nslookup usage (e.g., approved hosts, users, parent processes, or signed paths)
| OUTPUT the grouped records with event_count, first_seen_time, last_seen_time, and all grouping fields"
Windows Security Account Manager Stopped,"SEARCH process execution events from the following sources within the requested time range: Sysmon Event ID 1, Windows Security 4688, EDR process telemetry (e.g., CrowdStrike ProcessRollup2)
| FILTER events to those where process.name matches the pattern ""net*.exe"" (case-insensitive)
| FILTER events to those where process.command_line contains both the token ""stop"" and the token ""samss"" (case-insensitive; ""samss"" may be quoted); ensure both tokens appear in the same command line
| GROUP events by the following attributes: action, host, vendor_product, process.name, process.path, process.executable, process.command_line, process.id, process.guid, process.hash, process.integrity_level, parent_process.name, parent_process.path, parent_process.executable, parent_process.command_line, parent_process.id, parent_process.guid, user.name, user.id
| COMPUTE per group: event_count = number of events, first_seen = earliest event time, last_seen = latest event time
| FORMAT first_seen and last_seen as human-readable timestamps
| APPLY optional allowlist/suppression rules to exclude known administrative or expected executions
| OUTPUT one record per group including all grouping attributes plus event_count, first_seen, and last_seen"
Suspicious Curl Network Connection,"SEARCH process execution telemetry from endpoint sensors (e.g., EDR, Sysmon, Windows Security, CrowdStrike) within the desired time window
| PARSE each event to extract: event_time, action, dest (host/device), file.original_name, process.name, process.path, process.id, process.guid, process.hash, process.command_line, process.executable, process.integrity_level, user.name, user.id, vendor.product, parent.process.name, parent.process.path, parent.process.id, parent.process.guid, parent.process.executable
| FILTER where process.name equals ""curl"" (case-insensitive match on executable basename)
| FILTER where process.command_line contains ""s3.amazonaws.com""
| GROUP BY action, dest, file.original_name, parent.process.name, parent.process.executable, parent.process.guid, parent.process.id, parent.process.path, process.command_line, process.executable, process.guid, process.hash, process.id, process.integrity_level, process.name, process.path, user.name, user.id, vendor.product
| COMPUTE count = number of events per group, first_time = minimum(event_time) per group, last_time = maximum(event_time) per group
| DERIVE first_time_readable = human_readable(first_time), last_time_readable = human_readable(last_time)
| APPLY environment-specific allowlists and suppression rules to exclude known-benign curl-to-S3 activity
| OUTPUT action, dest, file.original_name, parent.process.name, parent.process.executable, parent.process.guid, parent.process.id, parent.process.path, process.command_line,"
WMI Recon Running Process Or Services,"SEARCH records from PowerShell Script Block Logging where event identifier equals 4104 | FILTER records where ScriptBlockText contains (case-insensitive) the substring ""SELECT"" AND also contains either ""Win32_Process"" or ""Win32_Service"" | IMPUTE missing values in fields [dest, signature, signature_id, user_id, vendor_product, EventID, Guid, Opcode, Name, Path, ProcessID, ScriptBlockId, ScriptBlockText] with empty string | GROUP records BY [dest, signature, signature_id, user_id, vendor_product, EventID, Guid, Opcode, Name, Path, ProcessID, ScriptBlockId, ScriptBlockText] | AGGREGATE for each group: compute event count, earliest timestamp as firstTime, latest timestamp as lastTime | FORMAT firstTime and lastTime into human-readable timestamps | APPLY allowlist/suppression rules to exclude known benign hosts, users, scripts, or tooling patterns from the aggregated results | OUTPUT [dest, signature, signature_id, user_id, vendor_product, EventID, Guid, Opcode, Name, Path, ProcessID, ScriptBlockId, ScriptBlockText, count, firstTime, lastTime]"
Windows Service Created with Suspicious Service Path,"SEARCH Windows System event records where event_id equals 7045 (service creation/install) |
FILTER records where ImagePath exists and ends with "".exe"" |
FILTER out records where ImagePath matches any allowed path patterns:
- any_drive:\Windows\*
- any_drive:\Program Files\*
- any_drive:\ProgramData\*
- paths under the SystemRoot directory (e.g., %SystemRoot%\*)
|
GROUP records by EventCode, ImagePath, ServiceName, ServiceType, StartType, Computer, UserID |
COMPUTE count of records per group as count, earliest event time as firstTime, latest event time as lastTime |
DERIVE dest = Computer |
FORMAT firstTime and lastTime as human-readable timestamps |
APPLY environment-specific allowlist/suppression for known benign services if available |
OUTPUT dest, EventCode, ServiceName, ServiceType, StartType, ImagePath, UserID, count, firstTime, lastTime"
Windows Modify Registry ValleyRat PWN Reg Entry,
GetWmiObject DS User with PowerShell,"SEARCH endpoint process creation/execution events from Sysmon Event ID 1, Windows Security Event ID 4688, and EDR process telemetry
| PARSE fields: event_time, action, dest (hostname), vendor_product, user, user_id, process_name, process_path, process_exec (image filename), process_id, process_guid, process_hash, process_integrity_level, command_line, original_file_name, parent_process_name, parent_process_path, parent_process"
Network Share Discovery Via Dir Command,"SEARCH Windows Security Event Logs for events with EventID = 5140 | PARSE fields: event_time, ShareName, IpAddress, ObjectType, SubjectUserName, SubjectDomainName, IpPort, AccessMask, Computer | FILTER ShareName ends with any of [""\\ADMIN$"", ""\\C$"", ""\\IPC$""] | FILTER AccessMask equals ""0x1"" | GROUP BY ShareName, IpAddress, ObjectType, SubjectUserName, SubjectDomainName, IpPort, AccessMask, Computer | COMPUTE firstTime = min(event_time), lastTime = max(event_time), count = total events in group | FORMAT firstTime and lastTime as human-readable timestamps | APPLY optional exclusion filters to remove known legitimate administrative activity"
Trickbot Named Pipe,"SEARCH endpoint telemetry capturing Windows named pipe events (e.g., Sysmon EventCode 17 or 18)
| FILTER events where PipeName matches the pattern ""\pipe\*lacesomepipe""
| GROUP BY dest, dvc, pipe_name, PipeName, Image, process_exec, process_guid, process_id, process_name, process_path, signature, signature_id, user_id, vendor_product
| COMPUTE firstTime = earliest event timestamp per group, lastTime = latest event timestamp per group, eventCount = total number of events per group
| CONVERT firstTime and lastTime to human-readable datetime strings
| APPLY organization-defined allowlist to exclude known benign pipes, processes, or hosts (if available)
| OUTPUT firstTime, lastTime, eventCount, dest, dvc, pipe_name, PipeName, Image, process_exec, process_guid, process_id, process_name, process_path, signature, signature_id, user_id, vendor_product"
Disabled Kerberos Pre-Authentication Discovery With PowerView,
Excessive number of taskhost processes,
Windows Unusual NTLM Authentication Users By Source,"SEARCH events from NTLM Operational logs where event_code equals 8004 and fields SChannelName and WorkstationName are present |
PARSE fields into dest_name = SChannelName, workstation = WorkstationName, user = UserName, event_time = event timestamp |
DERIVE src = workstation with any leading backslash characters removed |
FILTER dest_name is not equal to src |
APPLY environment-specific allowlist or suppression filters to exclude known benign sources or patterns if available |
GROUP records BY src and COMPUTE total_events = count(records), firstTime = minimum(event_time), lastTime = maximum(event_time), unique_count = count of distinct values of uppercase(user) |
COMPUTE unique_avg = average(unique_count across all groups), unique_std = standard deviation of unique_count across all groups |
DERIVE upperBound_unique = "
Windows MSIExec Remote Download,"SEARCH process execution events from Windows and EDR telemetry (e.g., Sysmon, Windows Security 4688, EDR process logs) within the desired time range
| PARSE each event to extract: timestamp, host, action, vendor_product, process_name, process_path, command_line, process_id, process_guid, process_hash, process_integrity_level, original_file_name, parent_process_name, parent"
Windows IIS Components New Module Added,"SEARCH Windows IIS Configuration/Operational event logs
| PARSE fields: EventCode, OpCode, ComputerName, Message, event_time
| FILTER EventCode == 29
| GROUP BY OpCode, EventCode, ComputerName, Message
| COMPUTE count = number_of_events, firstTime = earliest(event_time), lastTime = latest(event_time)
| FORMAT firstTime, lastTime as human-readable timestamps
| FILTER out results matching allowlisted ComputerName or Message patterns (if such allowlists exist)
| OUTPUT fields: OpCode, EventCode, ComputerName, Message, count, firstTime, lastTime"
Clop Common Exec Parameter,
Detect Rundll32 Application Control Bypass - syssetup,
Windows Rundll32 Load DLL in Temp Dir,"SEARCH process creation telemetry from Windows endpoints (e.g., Sysmon Event ID 1) within the desired time range
| FILTER events where process_name equals ""rundll32.exe"" OR original_file_name equals ""rundll32.exe""
| FILTER events where process_command_line OR process_path contains a temporary directory path such as ""\Users\<user>\AppData\Local\Temp\"", ""\Windows\Temp\"", or ""\tmp\""
| FILTER events where process_command_line references a file with a "".dll"" extension (to increase fidelity)
| DERIVE target_dll_path by extracting the DLL path from process_command_line (e.g., the argument passed to rundll32 before the comma or first space after the executable)
| GROUP events by host, user, process_name, process_path, process_command_line, process_id, process_guid, parent_process_name, parent_process_id, parent_process_path, parent_process_guid, original_file_name, process_hash, process_integrity_level, vendor_product, action
| COMPUTE first_seen_time = earliest event time and last_seen_time = latest event time for each group
| FORMAT first_seen_time and last_seen_time as human-readable timestamps
| APPLY exclusion filters for known benign rundll32 usages (e.g., legitimate ordinal loads or approved software known to stage DLLs in temp locations)
| OUTPUT the grouped records with computed times and the grouped fields listed above"
Windows AD Domain Replication ACL Addition,"SEARCH Windows Security Event Log events where EventCode equals 5136 and ObjectClass equals ""domainDNS""
| GROUP events by ObjectClass, ObjectDN, OpCorrelationID, src_user, SubjectLogonId and AGGREGATE:
- earliest event time as time_first
- list of AttributeValue where OperationType indicates ""value deleted"" as old_value_list
- list of AttributeValue where OperationType indicates ""value added"" as new_value_list
| PARSE each entry in old_value_list to extract any substring contained within parentheses and COLLECT as old_ace_strings
| PARSE each entry in new_value_list"
Windows Disable Internet Explorer Addons,"SEARCH process creation events from any of the following data sources: Sysmon Event ID 1, Windows Security Event ID 4688, and EDR process start telemetry (e.g., CrowdStrike ProcessRollup2) |
FILTER events where process_name equals ""iexplore.exe"" OR original_file_name equals ""IEXPLORE.EXE"" |
FILTER events where command_line contains the token ""-extoff"" (case-insensitive) |
GROUP events by action, host/device, original_file_name, parent_process, parent_process_exec, parent_process_guid, parent_process_id, parent_process_name, parent_process_path, command_line, process_exec, process_guid, process_hash, process_id, process_integrity_level, process_name, process_path, user, user_id, vendor_product |
COMPUTE firstTime = minimum event_time per group, lastTime = maximum event_time per group |
FORMAT firstTime and lastTime as human-readable timestamps |
APPLY optional allowlist/suppression to exclude known legitimate troubleshooting or sanctioned tasks (e.g., specific admin users, scheduled tasks, or management tools) |
OUTPUT one record per group including all grouped fields plus firstTime and lastTime"
Linux PHP Privilege Escalation,
NET Profiler UAC bypass,"SEARCH registry value modification events (for example, Windows Sysmon Event ID 13) and collect fields: timestamp, action, endpoint, process_guid, process_id, registry_hive, registry_path, registry_key_name, registry_value_name, registry_value_type, registry_value_data, status, user, vendor_product | FILTER records where registry_path contains ""\Environment\COR_PROFILER_PATH"" (case-insensitive) | FILTER records where registry_value_data matches a file path ending in "".dll"" (case-insensitive) | GROUP records by action, endpoint, process_guid, process_id, registry_hive, registry_path, registry_key_name, registry_value_name, registry_value_type, registry_value_data, status, user, vendor_product | COMPUTE eventCount = count of records per group, firstTime = earliest timestamp per group, lastTime = latest timestamp per group | FORMAT firstTime and lastTime as human-readable timestamps | APPLY environment-specific suppression rules to exclude known-benign COR_PROFILER_PATH modifications (if available) | OUTPUT action, endpoint, process_guid, process_id, registry_hive, registry_path, registry_key_name, registry_value_name, registry_value_type, registry_value_data, status, user, vendor_product, eventCount, firstTime, lastTime"
High Process Termination Frequency,"SEARCH events representing process termination (e.g., Sysmon Event ID 5) AND FILTER where EventCode equals 5
| WINDOW events into 3-second time buckets based on event timestamp
| GROUP records by [time_bucket, dest, EventCode, ProcessID, signature, signature_id, vendor_product]
| AGGREGATE within each group:
  - collect unique values of [process, process_exec, process_guid, process_id, process_name, process_path, user_id]
  - compute earliest timestamp as firstTime
  - compute latest timestamp as lastTime
  - compute total event count as count
| FILTER groups where count is greater than or equal to 15
| FORMAT firstTime and lastTime as human-readable timestamps
| OUTPUT time_bucket, dest, EventCode, ProcessID, signature, signature_id, vendor_product, count, firstTime, lastTime, and the collected unique value lists for process-related and user fields"
Windows MSIExec DLLRegisterServer,"SEARCH process start events from endpoint telemetry (e.g., Sysmon, Windows Security, EDR) within the desired time window, extracting at minimum: event_time, host, event.action, source_product, user.name, user.id, process.id, process.guid, process.name, process.original_file_name, process.path, process.command_line, process.hash, process.integrity_level, parent.id, parent.guid, parent.name, parent.path, parent.command_line, parent.executable
| PARSE process.command_line into tokens/switches preserving quotes and case-insensitive matching
| FILTER where process.name equals ""msiexec.exe"" (case-insensitive) OR process.original_file_name equals ""msiexec.exe"" OR process.path ends with ""\msiexec.exe"" (case-insensitive)
| FILTER where parsed command-line tokens include ""/y"" OR ""-y"" as standalone switches (not part of a file path or argument value)
| GROUP BY host, event.action, source_product, user.name, user.id, process.id, process.guid, process.name, process.original_file_name, process.path, process.command_line, process.hash, process.integrity_level, parent.id, parent.guid, parent.name, parent.path, parent.command_line
| COMPUTE count = number of matching events per group; first_seen = minimum(event_time) per group; last_seen = maximum(event_time) per group
| DERIVE human_readable_first_seen and human_readable_last_seen from first_seen and last_seen (timezone-aware)
| APPLY optional suppression to remove known benign software or administrative patterns relevant to msiexec usage with /y (e.g., approved installers or management tools)
| OUTPUT grouped records with count, first_seen/last_seen (and human-readable equivalents), and all grouped context fields"
Windows Impair Defense Disable Win Defender Compute File Hashes,"SEARCH endpoint registry modification events within the chosen time range
| PARSE fields from each event: timestamp, host, user, action, process_name, process_id, process_guid, registry_hive, registry_path, registry_key_name, registry_value_name, registry_value_type, registry_value_data, status, vendor_product
| FILTER action indicates a write/set/create to a registry value
| FILTER registry_value_name equals ""EnableFileHashComputation""
| FILTER registry_path contains ""\Windows Defender\MpEngine\EnableFileHashComputation""
| FILTER registry_value_data indicates disabled (equals 0 or equals ""0x00000000"" in hexadecimal)
| GROUP events by host, process_guid, process_id, action, registry_hive, registry_path, registry_key_name, registry_value_name, registry_value_type, registry_value_data, status, user, vendor_product
| COMPUTE count_of_events per group
| COMPUTE first_observed_time as the minimum timestamp per group
| COMPUTE last_observed_time as the maximum timestamp per group
| DERIVE human_readable_first_observed_time from first_observed_time
| DERIVE human_readable_last_observed_time from last_observed_time
| APPLY optional allowlist to remove known expected or administrative changes (e.g., approved hosts, users, or processes)
| OUTPUT fields: host,"
Windows Service Initiation on Remote Endpoint,
